"Bleaching","Ocean","Year","Depth","Storms","HumanImpact","Siltation","Dynamite","Poison","Sewage","Industrial","Commercial"
"No","Red Sea",2005,10,"no","low","never","none","none","none","none","none"
"No","Red Sea",2007,12,"no","low","never","none","none","none","none","none"
"No","Red Sea",2003,10,"no","low","never","none","none","none","none","low"
"No","Red Sea",2013,7,"no","low","never","none","none","none","none","none"
"No","Red Sea",2003,5,"no","moderate","occasionally","none","none","none","none","low"
"No","Red Sea",2004,6,"no","moderate","occasionally","none","none","none","none","none"
"No","Red Sea",2004,8,"no","moderate","occasionally","none","none","none","none","none"
"No","Red Sea",2005,5,"no","moderate","occasionally","none","none","none","none","none"
"No","Red Sea",2006,5,"no","moderate","occasionally","none","none","low","none","none"
"No","Red Sea",2007,5,"no","moderate","occasionally","none","none","low","none","none"
"No","Red Sea",2009,5,"no","moderate","occasionally","none","none","low","none","none"
"No","Red Sea",2013,5,"no","low","occasionally","none","none","none","none","none"
"No","Red Sea",2012,5.9,"no","moderate","occasionally","none","none","none","none","none"
"No","Red Sea",2012,5,"no","low","occasionally","none","none","none","none","none"
"No","Red Sea",2014,5,"no","low","occasionally","none","none","none","none","none"
"No","Red Sea",2014,5,"no","low","occasionally","none","none","none","none","none"
"No","Red Sea",2003,11,"no","moderate","occasionally","none","none","none","none","low"
"No","Red Sea",2007,12,"no","low","never","none","none","none","none","none"
"No","Red Sea",2004,11,"no","low","never","none","none","none","none","low"
"No","Red Sea",2005,6,"no","low","never","none","none","none","none","none"
"No","Red Sea",2005,14,"no","low","never","none","none","none","none","none"
"No","Red Sea",2006,5,"no","low","never","none","none","low","none","none"
"No","Red Sea",2014,1,"no","low","often","none","none","none","none","moderate"
"No","Red Sea",2013,5,"no","moderate","occasionally","none","none","none","none","none"
"No","Red Sea",2005,5,"no","low","occasionally","none","none","none","none","low"
"No","Red Sea",2007,6,"no","low","occasionally","none","none","low","none","none"
"No","Red Sea",2012,5,"no","moderate","occasionally","none","none","none","none","none"
"No","Red Sea",2008,5,"no","moderate","never","none","none","none","low","none"
"No","Red Sea",2008,10,"no","moderate","never","none","none","none","low","none"
"No","Red Sea",2010,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2010,8.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2011,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2011,8.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2013,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2013,8.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2015,8.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2015,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2003,11,"no","low","occasionally","none","none","none","none","none"
"No","Red Sea",2005,5,"no","moderate","occasionally","none","none","moderate","none","low"
"No","Red Sea",2005,10,"no","moderate","occasionally","none","none","moderate","none","low"
"No","Red Sea",2010,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2010,8.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2011,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2011,8.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2013,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2013,8.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2015,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2015,8.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2005,6,"no","moderate","never","moderate","none","low","none","none"
"No","Red Sea",2005,12,"no","moderate","never","moderate","none","low","none","none"
"No","Red Sea",2006,12,"yes","low","never","none","none","low","none","none"
"No","Red Sea",2006,12,"no","moderate","never","none","none","moderate","none","none"
"No","Red Sea",2017,3.5,"no","low","never","none","none","none","none","none"
"No","Red Sea",2017,8.5,"no","low","never","none","none","none","none","none"
"No","Atlantic",2006,12,"no","moderate","always","none","none","none","none","none"
"No","Atlantic",2007,6,"no","low","occasionally","none","none","none","none","none"
"No","Atlantic",2006,8,"no","moderate","always","none","none","none","none","none"
"No","Atlantic",2004,3,"no","low","always","none","none","none","none","none"
"No","Atlantic",2005,2.5,"no","none","always","none","none","none","none","none"
"No","Atlantic",2006,3,"no","moderate","always","none","none","none","none","none"
"No","Atlantic",2008,3,"no","moderate","often","none","none","low","none","moderate"
"No","Atlantic",2007,5,"no","high","often","none","none","low","none","high"
"No","Atlantic",2010,3,"no","high","often","none","none","low","none","high"
"No","Atlantic",2010,4,"no","high","often","none","none","low","none","high"
"No","Atlantic",2006,4,"no","moderate","often","none","none","none","none","high"
"No","Atlantic",2007,4,"no","high","often","none","none","low","none","high"
"No","Atlantic",2006,6,"no","moderate","often","none","none","moderate","none","high"
"No","Atlantic",2010,2,"no","high","often","none","none","low","none","high"
"No","Atlantic",2010,2,"no","high","often","none","none","low","none","high"
"No","Atlantic",2007,3,"no","moderate","often","none","none","low","none","high"
"No","Atlantic",2007,3,"no","moderate","often","none","none","low","none","high"
"No","Atlantic",2005,2,"no","high","occasionally","none","none","moderate","none","high"
"No","Atlantic",2007,2,"no","moderate","often","none","none","moderate","none","high"
"No","Atlantic",2007,2,"no","moderate","often","none","none","none","none","high"
"No","Atlantic",2007,3,"no","high","often","none","none","low","none","high"
"No","Atlantic",2010,2,"no","high","often","none","none","low","none","high"
"No","Atlantic",2005,2,"no","high","occasionally","none","none","moderate","none","high"
"No","Atlantic",2010,2,"no","high","often","none","none","low","none","high"
"No","Atlantic",2010,2,"no","high","often","none","none","low","none","high"
"No","Atlantic",2010,2,"no","high","often","none","none","low","none","high"
"No","Atlantic",2007,3,"no","moderate","often","none","none","low","none","high"
"No","Atlantic",2006,5,"no","moderate","often","none","none","none","none","high"
"No","Atlantic",2006,4,"no","moderate","often","none","none","none","none","high"
"No","Atlantic",2010,3,"no","moderate","often","none","none","moderate","none","moderate"
"No","Atlantic",2003,6,"no","moderate","never","none","none","low","none","none"
"No","Atlantic",2003,3.8,"no","moderate","never","none","none","low","none","none"
"No","Atlantic",2003,5,"no","moderate","never","none","none","low","none","none"
"No","Atlantic",2003,3,"no","moderate","never","none","none","low","none","none"
"No","Atlantic",2006,3,"no","moderate","often","none","none","none","none","high"
"No","Atlantic",2010,3,"no","high","often","none","none","low","none","high"
"No","Atlantic",2006,4,"no","moderate","often","none","none","none","none","high"
"No","Atlantic",2007,3,"no","high","often","none","none","low","none","high"
"No","Atlantic",2010,3,"no","high","often","none","none","low","none","high"
"No","Red Sea",2009,3.5,"no","low","occasionally","none","none","low","low","moderate"
"No","Red Sea",2009,8.5,"no","low","occasionally","none","none","low","low","moderate"
"No","Red Sea",2012,3.5,"no","low","occasionally","none","none","low","none","none"
"No","Red Sea",2012,8.5,"no","low","occasionally","none","none","low","none","none"
"No","Red Sea",2009,3.5,"no","low","occasionally","none","none","low","low","moderate"
"No","Red Sea",2009,8.5,"no","low","occasionally","none","none","low","low","moderate"
"No","Red Sea",2012,3.5,"no","low","never","none","none","low","none","none"
"No","Red Sea",2012,8.5,"no","low","never","none","none","low","none","none"
"No","Atlantic",2005,2.4,"no","high","occasionally","none","none","moderate","none","high"
"No","Atlantic",2004,4,"no","high","occasionally","none","none","low","none","high"
"No","Atlantic",2005,2.5,"no","high","occasionally","none","none","moderate","none","high"
"No","Red Sea",2004,5,"no","low","occasionally","none","none","none","none","low"
"No","Red Sea",2004,11,"no","low","occasionally","none","none","none","none","low"
"No","Red Sea",2005,6,"no","low","occasionally","none","none","none","none","low"
"No","Red Sea",2007,5.5,"no","low","occasionally","none","none","none","none","low"
"No","Red Sea",2012,6,"no","moderate","occasionally","none","none","none","none","moderate"
"No","Red Sea",2008,5,"no","none","never","none","none","low","low","moderate"
"No","Red Sea",2008,10,"no","none","never","none","none","low","low","moderate"
"No","Atlantic",2004,2,"no","high","often","none","none","none","none","high"
"No","Atlantic",2007,3,"no","high","often","none","none","low","none","high"
"No","Atlantic",2007,4,"no","low","often","none","none","none","none","none"
"No","Atlantic",2007,4,"no","low","often","none","none","none","none","none"
"No","Atlantic",2010,3,"no","moderate","always","none","none","none","none","none"
"No","Atlantic",2007,3,"no","moderate","often","none","none","none","none","none"
"No","Atlantic",2007,3,"no","moderate","often","none","none","none","none","none"
"No","Atlantic",2007,3,"no","low","often","none","none","none","none","none"
"No","Atlantic",2005,2,"no","none","always","none","none","none","none","none"
"No","Atlantic",2007,5,"no","moderate","often","none","none","none","none","none"
"No","Atlantic",2007,7,"no","moderate","often","none","none","none","none","none"
"No","Atlantic",2007,3,"no","high","always","none","none","low","none","high"
"No","Atlantic",2007,5,"no","high","often","none","none","low","none","high"
"No","Atlantic",2004,4,"no","moderate","often","none","none","none","none","high"
"No","Atlantic",2007,4,"no","high","often","none","none","low","none","high"
"No","Atlantic",2010,4,"no","high","often","none","none","low","none","high"
"No","Red Sea",2004,6,"no","low","never","none","none","low","none","none"
"No","Red Sea",2004,10.5,"no","low","never","none","none","low","none","none"
"No","Red Sea",2014,12,"no","low","occasionally","none","none","none","none","none"
"No","Atlantic",2008,3,"no","high","always","none","none","low","none","moderate"
"No","Atlantic",2008,3,"no","high","always","none","none","low","none","moderate"
"No","Atlantic",2008,2,"no","high","always","none","none","low","none","moderate"
"No","Atlantic",2008,5,"no","high","always","none","none","low","none","moderate"
"No","Atlantic",2008,5,"no","high","always","none","none","low","none","moderate"
"No","Atlantic",2008,5,"no","high","always","none","none","low","none","moderate"
"No","Atlantic",2008,2,"no","high","always","none","none","low","none","moderate"
"No","Red Sea",1999,10,"no","none","never","none","none","none","none","none"
"No","Red Sea",1999,9,"yes","none","never","none","none","none","none","none"
"Yes","Red Sea",1999,3,"no","none","never","none","none","none","none","none"
"No","Red Sea",1999,8,"no","low","never","none","none","none","none","none"
"No","Red Sea",1999,4,"no","low","never","none","none","none","none","none"
"No","Red Sea",1999,3,"no","none","never","none","none","none","none","none"
"Yes","Red Sea",1999,6,"no","none","never","none","none","none","none","none"
"No","Red Sea",1999,10,"no","low","never","none","none","none","none","none"
"No","Red Sea",1999,9,"no","low","never","none","none","none","none","none"
"Yes","Red Sea",1999,9,"no","none","never","none","none","none","none","none"
"No","Red Sea",1999,10,"no","low","never","none","none","none","none","none"
"No","Red Sea",1999,9,"no","low","never","none","none","none","none","none"
"No","Red Sea",1999,8,"no","low","never","none","none","none","none","none"
"No","Red Sea",1999,9,"no","none","never","none","none","none","none","none"
